address,ald_15,commarea,geo_networ,governance,grade_cat,grades,lat,long,network,phone,school_id,short_name,ward_15,zip,g,COUNT
4728 N WOLCOTT AVE,Ameya Pawar,LINCOLN SQUARE,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9678468677999987335169862490147,-87.6762882520999937696615234017372,Network 2,1(773)534-2625,"610070",MCPHERSON,"47","60640",21.3824,"98"
2233 W OHIO ST,Roberto Maldonado,WEST TOWN,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8920821661000033486743632238358,-87.6831845864000030132956453599036,ISP,1(773)534-7655,"610073",MITCHELL,"26","60612",21.5994,"105"
3651 W SCHUBERT AVE,Rey Colon,LOGAN SQUARE,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9299886039000000437226844951510,-87.7192237510000012434829841367900,Network 4,1(773)534-4155,"610074",MONROE,"35","60647",14.3370,"102"
1711 N CALIFORNIA AVE,Proco (Joe) Moreno III,WEST TOWN,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9125054838999986372982675675303,-87.6969413861999953496706439182162,ISP,1(773)534-4340,"610076",MOOS,"1","60647",17.9530,"113"
6011 S ROCKWELL ST,JoAnn Thompson,CHICAGO LAWN,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7843132815999993567857018206269,-87.6885492552000016530655557289720,Network 10,1(773)535-9288,"610077",MORRILL,"16","60629",26.1846,"100"
851 W WAVELAND AVE,Thomas Tunney,LAKE VIEW,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9490033009999976343351590912789,-87.6515733420999936242878902703524,Network 4,1(773)534-5490,"610078",INTER-AMERICAN,"44","60613",19.6298,"98"
533 W 27TH ST,James A. Balcer,BRIDGEPORT,"6",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.8444001589000009744268027134240,-87.6413398058000012724733096547425,Network 6,1(773)534-9120,"610081",SHERIDAN,"11","60616",15.8619,"129"
10841 S HOMAN AVE,Matthew J. O'Shea,MOUNT GREENWOOD,"10",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.6957338623000026700538001023233,-87.7058099446999932524704490788281,ISP,1(773)535-2786,"610082",MOUNT GREENWOOD,"19","60655",35.1407,"24"
6445 W STRONG ST,John Arena,NORWOOD PARK,"1",District,ES,"PK, K, 1, 2, 3",41.9701248832000004540532245300710,-87.7896303315999944061331916600466,Network 1,1(773)534-1228,"610083",BEARD,"45","60656",31.3865,"77"
3020 W 108TH ST,Matthew J. O'Shea,MOUNT GREENWOOD,"10",District,ES,"1, 2, 3, 4, 5, 6, 7, 8",41.6971703345000008766874088905752,-87.6972783370000001923472154885530,ISP,1(773)535-2636,"610084",KELLER,"19","60655",30.9615,"34"
10540 S MORGAN ST,Carrie M. Austin,WASHINGTON HEIGHTS,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7019521170999993842087860684842,-87.6476524869000002126995241269469,Network 13,1(773)535-2825,"610086",MOUNT VERNON,"34","60643",36.7479,"36"
6751 W 63RD PL,Michael R. Zalewski,CLEARING,"10",District,ES,"PK, K, 1, 2",41.7765562701000021661457139998674,-87.7906044246000050179645768366754,Network 10,1(773)535-2076,"610087",BLAIR,"23","60638",23.0390,"72"
2200 N HAMLIN AVE,Rey Colon,LOGAN SQUARE,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9209096498999969071519444696605,-87.7218881447000029538685339502990,Network 4,1(773)534-4160,"610088",MOZART,"35","60647",25.2299,"86"
3539 W GRACE ST,Rey Colon,IRVING PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9500777538999969351607433054596,-87.7168318551999988130773999728262,Network 1,1(773)534-5223,"610089",MURPHY,"35","60618",26.3448,"109"
5335 S KENWOOD AVE,"William ""Will"" D. Burns",HYDE PARK,"9",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7985354851999986180999258067459,-87.5933404052999975419879774563015,Network 9,1(773)535-0585,"610090",MURRAY,"4","60615",28.4548,"79"
12607 S UNION AVE,Anthony A. Beale,WEST PULLMAN,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6648733501000023693450202699751,-87.6389577252000009366383892484009,Network 13,1(773)535-5385,"610091",BROWN R,"9","60628",27.2726,"103"
4837 W ERIE ST,Emma M. Mitts,AUSTIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8918097509999967087424010969698,-87.7479358781999962957343086600304,Network 3,1(773)534-6125,"610092",NASH,"37","60644",27.6934,"53"
8555 S MICHIGAN AVE,Roderick T. Sawyer,CHATHAM,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7384065951999971844088577199727,-87.6209334551000011970245395787060,Network 12,1(773)535-3000,"610093",NEIL,"6","60619",21.0192,"62"
3252 N BROADWAY ST,Thomas Tunney,LAKE VIEW,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9416365549000005330526619218290,-87.6445612222999983487170538865030,Network 4,1(773)534-5810,"610094",NETTELHORST,"44","60657",20.2658,"84"
700 W WILLOW ST,Michele Smith,LINCOLN PARK,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9139472179000023288608645088971,-87.6459902518000006921283784322441,Network 4,1(773)534-8000,"610095",NEWBERRY,"43","60614",30.0570,"94"
5250 S ROCKWELL ST,Edward M. Burke,GAGE PARK,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7977143793999985632581228855997,-87.6891388642000038089463487267494,ISP,1(773)535-9270,"610096",NIGHTINGALE,"14","60632",29.2532,"96"
2121 N KEELER AVE,Rey Colon,HERMOSA,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.9195814529999992714692780282348,-87.7314200908000003664710675366223,Network 4,1(773)534-4375,"610097",NIXON,"35","60639",25.8820,"94"
4127 W HIRSCH ST,Roberto Maldonado,HUMBOLDT PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9061551531999967323827149812132,-87.7299546317999983102708938531578,ISP,1(773)534-4365,"610098",NOBEL,"26","60651",19.7196,"68"
5900 N NINA AVE,Mary O'Connor,NORWOOD PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9881525067999987754774338100106,-87.8029794403000067859466071240604,Network 1,1(773)534-1198,"610099",NORWOOD PARK,"41","60631",36.8726,"42"
1425 N TRIPP AVE,Roberto Maldonado,HUMBOLDT PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9069072058999978480642312206328,-87.7324430957000060971040511503816,Network 5,1(773)534-4940,"610100",WEST PARK,"26","60651",18.9093,"82"
7646 S GREEN ST,Latasha R. Thomas,AUBURN GRESHAM,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7546700628999971627308696042746,-87.6454694969000058790697949007154,Network 11,1(773)535-3060,"610102",OGLESBY,"17","60620",27.9217,"51"
6940 S MERRILL AVE,Leslie A. Hairston,SOUTH SHORE,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7686023126999970145334373228252,-87.5728059550000068611552705988288,AUSL,1(773)535-0600,"610103",OKEEFFE,"5","60649",15.3487,"40"
6634 W RAVEN ST,Mary O'Connor,NORWOOD PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9937903498000011381918739061803,-87.7931082552999981771790771745145,Network 1,1(773)534-1180,"610104",ONAHAN,"41","60631",32.2266,"43"
5424 N OKETO AVE,Mary O'Connor,NORWOOD PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9785013768999988315044902265072,-87.8120540398000031245828722603619,Network 1,1(773)534-1201,"610105",ORIOLE PARK,"41","60656",30.1436,"33"
1040 N KEELER AVE,Emma M. Mitts,HUMBOLDT PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9001396561999968071177136152983,-87.7312605963000038400423363782465,AUSL,1(773)534-4425,"610106",PICCOLO,"37","60651",27.6479,"41"
525 N ARMOUR ST,Proco (Joe) Moreno III,WEST TOWN,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8918060820999968996147799771279,-87.6654262359000000515152350999415,Network 6,1(773)534-7665,"610107",OTIS,"1","60642",16.7033,"136"
6550 S SEELEY AVE,JoAnn Thompson,WEST ENGLEWOOD,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7745710736000006590984412468970,-87.6748650000999987241812050342560,Network 11,1(773)535-9040,"610108",OTOOLE,"16","60636",21.8030,"44"
8247 S CHRISTIANA AVE,Lona Lane,ASHBURN,"10",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7428499220999995600323018152267,-87.7057490878000010070536518469453,Network 10,1(773)535-9330,"610109",OWEN,"18","60652",17.6533,"45"
249 E 37TH ST,Patricia R. Dowell,DOUGLAS,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8273552667999979348678607493639,-87.6197796603999989883959642611444,Network 9,1(773)535-1204,"610110",WELLS ES,"3","60653",21.3996,"87"
5051 N KENNETH AVE,Margaret Laurino,ALBANY PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9732893931999981873559590894729,-87.7392129453999984889378538355231,Network 1,1(773)534-3704,"610111",PALMER,"39","60630",34.0130,"48"
6800 S STEWART AVE,Roderick T. Sawyer,ENGLEWOOD,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7707797958999975662663928233087,-87.6340858559999986709954100660980,Network 11,1(773)535-3375,"610112",PARKER,"6","60621",22.2774,"55"
7037 S RHODES AVE,Roderick T. Sawyer,GREATER GRAND CROSSING,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7664765433000013672426575794816,-87.6115455930000024409309844486415,Network 12,1(773)535-3070,"610115",PARK MANOR,"6","60637",17.5641,"61"
6938 S EAST END AVE,Leslie A. Hairston,SOUTH SHORE,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7685551902999989692943927366287,-87.5829543827999970062592183239758,Network 12,1(773)535-0940,"610116",PARKSIDE,"5","60649",19.0622,"78"
5825 S KOSTNER AVE,Marty Quinn,WEST ELSDON,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7868953774000004841582267545164,-87.7326664552000039520862628705800,Network 8,1(773)535-2270,"610117",PASTEUR,"13","60629",23.5945,"87"
3826 W 58TH ST,Michael R. Zalewski,WEST ELSDON,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7878989706999988129609846509993,-87.7192162611000014749151887372136,ISP,1(773)535-2450,"610120",PECK,"23","60629",21.8441,"74"
749 S OAKLEY BLVD,Jason C. Ervin,NEAR WEST SIDE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8715954923999973402715113479644,-87.6836156512000002294371370226145,Network 6,1(773)534-7295,"610121",IRVING,"28","60612",22.8705,"123"
1423 W BRYN MAWR AVE,Harry Osterman,EDGEWATER,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9834557922999991319557011593133,-87.6658500369999984513924573548138,Network 2,1(773)534-2440,"610122",PEIRCE,"48","60660",27.5495,"91"
1616 S AVERS AVE,Michael D. Chandler,NORTH LAWNDALE,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8583724200000020232437236700207,-87.7223855479000036439174436964095,Network 5,1(773)534-1665,"610123",PENN,"24","60623",28.1820,"104"
9130 S UNIVERSITY AVE,Michelle A. Harris,BURNSIDE,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7285341429000027346774004399776,-87.5962566167000034056400181725621,Network 12,1(773)535-6225,"610124",WASHINGTON H ES,"8","60619",29.6729,"25"
2410 S LEAVITT ST,Daniel S. Solis,LOWER WEST SIDE,"7",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8481009400000019127219275105745,-87.6807445347999987461662385612726,Network 7,1(773)535-4825,"610125",RUIZ,"25","60608",17.5530,"91"
3200 S CALUMET AVE,"William ""Will"" D. Burns",DOUGLAS,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8365269538999982046334480401129,-87.6183376536999958261731080710888,Network 9,1(773)534-9272,"610126",PERSHING,"4","60616",29.0518,"59"
5510 N CHRISTIANA AVE,Margaret Laurino,NORTH PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9815571387999995067730196751654,-87.7125825777000045491149649024010,Network 1,1(773)534-5070,"610127",PETERSON,"39","60625",32.6333,"95"
10309 S MORGAN ST,Carrie M. Austin,WASHINGTON HEIGHTS,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7066028598000002602930180728436,-87.6475771652000048561603762209415,Network 13,1(773)535-2763,"610128",GARVEY,"34","60643",29.9260,"56"
2301 W 21ST PL,Daniel S. Solis,LOWER WEST SIDE,"7",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8529003952000024924018362071365,-87.6832907426999952349433442577720,Network 7,1(773)535-7280,"610129",PICKARD,"25","60608",11.3954,"105"
650 E 85TH ST,Roderick T. Sawyer,CHATHAM,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.7403402337000031252500775735825,-87.6078911370999975360973621718585,Network 12,1(773)535-3435,"610130",PIRIE,"6","60619",23.2546,"41"
2642 W 15TH PL,Jason C. Ervin,NORTH LAWNDALE,"5",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.8602588996999998016690369695425,-87.6925257510000051297538448125124,Network 5,1(773)534-1789,"610131",PLAMONDON,"28","60608",17.5559,"113"
10538 S LANGLEY AVE,Anthony A. Beale,PULLMAN,"13",District,ES,"K, 1, 2, 3, 4, 5, 6",41.7026300015999993320292560383677,-87.6064191733999990674419677816331,Network 13,1(773)535-5525,"610132",POE,"9","60628",24.9010,"61"
646 N LAWNDALE AVE,"Walter Burnett, Jr.",HUMBOLDT PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8932356108999996990860381629318,-87.7187972929999943971779430285096,Network 5,1(773)534-6440,"610133",WARD L,"27","60624",30.9527,"54"
5330 W BERTEAU AVE,Timothy M. Cullerton,PORTAGE PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9569876373999974816797475796193,-87.7610070034999978361156536266208,Network 1,1(773)534-3576,"610135",PORTAGE PARK,"38","60641",39.4151,"86"
1632 W WRIGHTWOOD AVE,Scott Waguespack,LINCOLN PARK,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9288411007999997082151821814477,-87.6695275043000066261811298318207,Network 4,1(773)534-5505,"610136",PRESCOTT,"32","60614",28.6469,"93"
4650 N MENARD AVE,John Arena,PORTAGE PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9656190716999972778467054013163,-87.7724141662999954860424622893333,Network 1,1(773)534-3460,"610137",PRUSSING,"45","60630",27.8610,"90"
2230 W MCLEAN AVE,Scott Waguespack,LOGAN SQUARE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9184862785999996503960574045777,-87.6838014305999990938289556652308,Network 6,1(773)534-4391,"610138",PULASKI,"32","60647",22.8533,"133"
11311 S FORRESTVILLE AVE,Anthony A. Beale,PULLMAN,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6888193529999995234902598895133,-87.6094309674000015775163774378598,Network 13,1(773)535-5395,"610139",PULLMAN,"9","60628",29.6580,"94"
4332 N PAULINA ST,Ameya Pawar,LAKE VIEW,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9607456925999997565668309107423,-87.6709224191999965114519000053406,Network 2,1(773)534-5525,"610141",RAVENSWOOD,"47","60613",29.0941,"83"
5631 S KIMBARK AVE,Leslie A. Hairston,HYDE PARK,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7923478809999977556799422018230,-87.5947520720000056826393119990826,Network 9,1(773)535-0970,"610142",RAY,"5","60637",32.5955,"71"
834 E 50TH ST,"William ""Will"" D. Burns",KENWOOD,"9",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8041737917999967066862154752016,-87.6049254304000015736164641566575,Network 9,1(773)535-1060,"610143",REAVIS,"4","60615",31.0911,"77"
3650 W SCHOOL ST,Ariel E. Reboyras,AVONDALE,"4",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9410939906999971071854815818369,-87.7195405442000009088587830774486,Network 4,1(773)534-5250,"610144",REILLY,"30","60618",16.7044,"102"
3425 N MAJOR AVE,Nicholas Sposato,PORTAGE PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9430188959999981079818098805845,-87.7689826187999955209306790493429,Network 1,1(773)534-3465,"610145",REINBERG,"36","60634",26.7627,"92"
1010 E 72ND ST,Leslie A. Hairston,GREATER GRAND CROSSING,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7641958650999995938946085516363,-87.6001768233000035479562939144671,Network 12,1(773)535-0618,"610146",REVERE,"5","60619",20.1451,"45"
7345 N WASHTENAW AVE,Debra L. Silverstein,WEST RIDGE,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",42.0152650464000032570766052231193,-87.6971853936999963252674206160009,Network 2,1(773)534-2125,"610147",ROGERS,"50","60645",37.8815,"39"
4747 S MARSHFIELD AVE,Willie B. Cochran,NEW CITY,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8071428314000002046668669208884,-87.6660369341999938797016511671245,ISP,1(773)535-4600,"610148",CHAVEZ,"20","60609",20.3261,"115"
7831 S PRAIRIE AVE,Roderick T. Sawyer,GREATER GRAND CROSSING,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7519455759999971178331179544330,-87.6180664473999968322459608316422,Network 12,1(773)535-3085,"610152",RUGGLES,"6","60619",26.8126,"58"
8716 S WALLACE ST,"Howard B. Brookins, Jr.",AUBURN GRESHAM,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7353793902000020921150280628353,-87.6388427003000032300406019203365,Network 11,1(773)535-3843,"610153",RYDER,"21","60620",30.3699,"27"
6040 N KILPATRICK AVE,Margaret Laurino,FOREST GLEN,"1",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.9911692465000001561747922096401,-87.7459514444000063804196543060243,Network 1,1(773)534-3470,"610155",SAUGANASH,"39","60646",28.0045,"31"
5248 S SAWYER AVE,Edward M. Burke,GAGE PARK,"8",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7974982030999981930108333472162,-87.7050057805000022881358745507896,Network 8,1(773)535-0440,"610157",SAWYER,"14","60632",27.2304,"96"
1850 N NEWLAND AVE,Chris Taliaferro,AUSTIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9141506301000035250581277068704,-87.7987207050999955981751554645598,Network 3,1(773)534-3351,"610158",SAYRE,"29","60707",37.8416,"86"
4201 W HENDERSON ST,Ariel E. Reboyras,IRVING PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9416776039999987801820680033416,-87.7321787776999997277016518637538,Network 1,1(773)534-3475,"610159",SCAMMON,"30","60641",15.0599,"115"
7507 W BIRCHWOOD AVE,Mary O'Connor,EDISON PARK,"1",District,ES,PK,42.0168916414000008785478712525219,-87.8141946544999996149272192269564,Network 1,1(773)534-1215,"610163",STOCK,"41","60631",33.3941,"64"
2727 N LONG AVE,Ray Suarez,BELMONT CRAGIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5",41.9304033163000013928467524237931,-87.7611904687999953011967591010034,Network 3,1(773)534-3080,"610165",SCHUBERT,"31","60639",30.1802,"96"
4600 S HERMITAGE AVE,Toni L. Foulkes,NEW CITY,"8",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8103332409000003622168151196092,-87.6687720114999962106594466604292,Network 8,1(773)535-4890,"610167",SEWARD,"15","60609",18.2201,"98"
4520 S KEDZIE AVE,Edward M. Burke,BRIGHTON PARK,"8",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.8110686099999995235521055292338,-87.7041985910999954967337544076145,Network 8,1(773)535-4050,"610170",COLUMBIA EXPLORERS,"14","60632",19.6023,"110"
9000 S EXCHANGE AVE,Susie Sadlowski Garza,SOUTH CHICAGO,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7317169165999999336236214730889,-87.5527879443999950126453768461943,Network 12,1(773)535-6360,"610171",MIRELES,"10","60617",18.8856,"57"
1000 W 52ND ST,Willie B. Cochran,NEW CITY,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7997662061000028188573196530342,-87.6502214456999979574902681633830,AUSL,1(773)535-1757,"610172",SHERMAN,"20","60609",37.0899,"67"
245 W 57TH ST,Willie B. Cochran,ENGLEWOOD,"11",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7908002440999979398839059285820,-87.6322793822999983603949658572674,Network 11,1(773)535-0829,"610173",SHERWOOD,"20","60621",17.1834,"81"
4250 S ROCKWELL ST,Toni L. Foulkes,BRIGHTON PARK,"8",District,ES,"PK, K, 1, 2, 3, 4",41.8159094867000007411661499645561,-87.6896472351999989314208505675197,Network 8,1(773)535-7285,"610174",SHIELDS,"15","60632",26.4511,"91"
1330 E 50TH ST,"William ""Will"" D. Burns",KENWOOD,"9",District,ES,"K, 1, 2, 3, 4, 5, 6",41.8042940165999965529408655129373,-87.5939049416000017345140804536641,Network 9,1(773)535-1764,"610175",SHOESMITH,"4","60615",31.3520,"68"
11140 S BISHOP ST,Carrie M. Austin,MORGAN PARK,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6909188771000032147640013135970,-87.6586690519999933712824713438749,Network 13,1(773)535-2715,"610176",SHOOP,"34","60643",23.6922,"59"
1260 W ADAMS ST,"Walter Burnett, Jr.",NEAR WEST SIDE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8791025430000019014187273569405,-87.6594189762000013388387742452323,ISP,1(773)534-7790,"610177",SKINNER,"27","60607",18.8011,"87"
9755 S GREENWOOD AVE,Michelle A. Harris,PULLMAN,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7169888725000035378798202145845,-87.5969318818000033388670999556780,Network 12,1(773)535-6235,"610178",SCHMID,"8","60628",37.4578,"54"
4310 N MELVINA AVE,Timothy M. Cullerton,PORTAGE PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9588680363999984024303557816893,-87.7819745375000053400071919895709,ISP,1(773)534-3711,"610179",SMYSER,"38","60634",31.8640,"86"
1059 W 13TH ST,Daniel S. Solis,NEAR WEST SIDE,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8653510189000002128523192368448,-87.6534450266999982659399393014610,Network 6,1(773)534-7180,"610180",SMYTH,"25","60608",26.4839,"89"
6206 N HAMLIN AVE,Margaret Laurino,NORTH PARK,"1",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9939423332999979265878209844232,-87.7240426330999980564229190349579,Network 1,1(773)534-5226,"610182",SOLOMON,"39","60659",34.9248,"20"
214 N LAVERGNE AVE,Jason C. Ervin,AUSTIN,"3",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8848763984999976628387230448425,-87.7504447310000017523634596727788,Network 3,1(773)534-6150,"610183",SPENCER,"28","60644",28.0091,"60"
8010 S KOSTNER AVE,Lona Lane,ASHBURN,"10",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7471068794000004231747880112380,-87.7316656848999940621069981716573,Network 10,1(773)535-2280,"610185",STEVENSON,"18","60652",21.8811,"54"
10845 S UNION AVE,Carrie M. Austin,ROSELAND,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6964961636999973393358231987804,-87.6399736041999943836344755254686,Network 13,1(773)535-5517,"610188",DUNNE,"34","60628",20.1303,"89"
6239 N LEAVITT ST,Debra L. Silverstein,WEST RIDGE,"2",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.9953590518000012821175914723426,-87.6847927859000009220835636369884,Network 2,1(773)534-2045,"610191",STONE,"50","60659",31.7390,"28"
3444 W WABANSIA AVE,Roberto Maldonado,HUMBOLDT PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9119380797000005145491741131991,-87.7133175007000005507507012225688,Network 5,1(773)534-4175,"610192",STOWE,"26","60647",21.3146,"96"
8331 S MACKINAW AVE,Susie Sadlowski Garza,SOUTH CHICAGO,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7438285248000013893943105358630,-87.5429276084000065338841523043811,Network 12,1(773)535-6585,"610193",NEW SULLIVAN,"10","60617",20.3388,"51"
4320 W 5TH AVE,Michael D. Chandler,WEST GARFIELD PARK,"5",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8708283793000006767215381842107,-87.7335239510999969070326187647879,Network 5,1(773)534-6730,"610194",SUMNER,"24","60624",26.7703,"42"
10015 S LEAVITT ST,Matthew J. O'Shea,BEVERLY,"10",District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7114450712999982329165504779667,-87.6768211726000004091474693268538,Network 10,1(773)535-2580,"610195",SUTHERLAND,"19","60643",42.9020,"81"
5900 N WINTHROP AVE,Harry Osterman,EDGEWATER,"2",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9891390610000030392257031053305,-87.6582960803000048599642468616366,Network 2,1(773)534-2695,"610196",SWIFT,"48","60660",31.8389,"7"
1840 W OHIO ST,Proco (Joe) Moreno III,WEST TOWN,"6",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8924046121000017706137441564351,-87.6737227246999992757992004044354,ISP,1(773)534-7130,"610197",TALCOTT,"1","60622",21.2014,"111"
9912 S AVENUE H,Susie Sadlowski Garza,EAST SIDE,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7154703761000007489201379939914,-87.5329707675000037170320865698159,Network 13,1(773)535-6240,"610198",TAYLOR,"10","60617",25.9340,"61"
1441 W 119TH ST,Carrie M. Austin,WEST PULLMAN,"13",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6775054471999979455176799092442,-87.6581108389000007719005225226283,Network 13,1(773)535-3975,"610199",COLEMON,"34","60643",24.1180,"35"
8914 S BUFFALO AVE,Susie Sadlowski Garza,SOUTH CHICAGO,"12",District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7333242385000033891628845594823,-87.5442799763000039092730730772018,Network 12,1(773)535-6250,"610200",THORP J,"10","60617",26.6486,"40"
